path	emotion
./emotion/두려움/2_4039G2A5_4038G2A5_T1_2D03T0111C000429_018195_785.74_786.34.wav	두려움
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_153.8_155.5.wav	슬픔
./emotion/화남/2_4554G2A4_4553G2A4_T1_2D02T0102C000537_020320_205.01_212.57.wav	화남
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D01T0031C000167_019842_267.4_270.3.wav	사랑스러움
./emotion/놀라움/2_4382G2A4_4384G2A4_T1_2D01T0002C000447_020229_268.34_268.71.wav	놀라움
./emotion/놀라움/2_4053G2A5_4054G2A5_T1_2D03T0111C000418_018218_1034.06_1039.21.wav	놀라움
./emotion/놀라움/2_4347G2A4_4348G2A4_T1_2D09T0407C000258_019374_121.73_126.84.wav	놀라움
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_298.4_300.13.wav	기쁨
./emotion/놀라움/2_4588G2A4_4521G2A4_T1_2D03T0106C000291_021347_931.69_934.23.wav	놀라움
./emotion/슬픔/2_3758G2A2_4141G2A4_T1_2D06T0267C000310_018550_248.48_252.97.wav	슬픔
./emotion/놀라움/2_3809G2A4_3690G2A4_T1_2D06T0247C000129_016995_198.67_199.98.wav	놀라움
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_312.81_316.62.wav	기쁨
./emotion/화남/2_4725G2A5_4724G2A5_T1_2D11T0471C000436_021141_762.87_763.66.wav	화남
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D01T0047C000368_021329_16.63_17.59.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0404C000282_019775_1021.55_1023.05.wav	기쁨
./emotion/두려움/2_4040G2A4_4043G2A4_T1_2D10T0461C000412_019135_892.65_895.1.wav	두려움
./emotion/놀라움/2_4290G2A4_4289G2A4_T1_2D06T0224C000460_023801_678.81_680.78.wav	놀라움
./emotion/사랑스러움/2_4807G2A5_4808G1A6_T1_2D02T0097C000108_021617_535.7_542.05.wav	사랑스러움
./emotion/기쁨/2_4292G2A4_4291G2A4_T1_2D02T0066C000282_024045_394.45_397.1.wav	기쁨
./emotion/기쁨/2_4344G2A3_4343G2A3_T1_2D09T0416C000230_026403_737.55_741.3.wav	기쁨
./emotion/슬픔/2_3758G2A2_4141G2A4_T1_2D06T0267C000310_018550_771.06_775.9.wav	슬픔
./emotion/기쁨/2_3714G2A2_3712G1A5_T1_2D09T0380C000296_017986_363.79_365.16.wav	기쁨
./emotion/화남/2_4155G2A5_4154G2A5_T1_2D08T0357C000466_019112_1130.39_1132.87.wav	화남
./emotion/기쁨/2_4321G2A4_4316G2A4_T1_2D03T0104C000315_019512_372.71_373.83.wav	기쁨
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_1197.37_1199.03.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_297.28_298.16.wav	기쁨
./emotion/사랑스러움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_208.43_212.48.wav	사랑스러움
./emotion/화남/2_4420G2A5_4421G2A5_T1_2D10T0449C000165_019766_503.85_508.35.wav	화남
./emotion/사랑스러움/2_3718G2A2_3721G2A2_T1_2D02T0063C000350_018032_216.43_217.29.wav	사랑스러움
./emotion/기쁨/2_4610G2A2_4611G2A2_T1_2D09T0416C000266_026024_692.06_694.85.wav	기쁨
./emotion/기쁨/2_3982G2A2_3980G2A3_T1_2D05T0202C000270_018620_136.51_137.25.wav	기쁨
./emotion/사랑스러움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_107.32_111.54.wav	사랑스러움
./emotion/놀라움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_681.59_683.63.wav	놀라움
./emotion/놀라움/2_4421G2A5_4420G2A5_T1_2D10T0447C000458_019654_905.48_907.16.wav	놀라움
./emotion/화남/2_4217G2A3_4218G2A2_T1_2D08T0350C000361_019048_275.87_276.2.wav	화남
./emotion/사랑스러움/2_4433G2A3_4442G2A3_T1_2D08T0351C000546_019769_1064.9_1067.89.wav	사랑스러움
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_465.33_480.33.wav	기쁨
./emotion/화남/2_4285G2A4_4286G2A4_T1_2D11T0473C000344_019251_9.88_12.53.wav	화남
./emotion/기쁨/2_4584G2A2_4582G2A2_T1_2D06T0266C000263_020503_258.1_259.74.wav	기쁨
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_399.83_401.89.wav	기쁨
./emotion/화남/2_4540G2A5_4541G2A5_T1_2D11T0479C000461_020291_385.38_387.28.wav	화남
./emotion/두려움/2_3827G2A2_3828G2A2_T1_2D02T0079C000391_017232_754.3_755.7.wav	두려움
./emotion/기쁨/2_4025G1A3_4024G1A3_T1_2D11T0482C000184_018164_164.27_166.08.wav	기쁨
./emotion/화남/2_4725G2A5_4724G2A5_T1_2D11T0471C000436_021141_832.02_832.76.wav	화남
./emotion/놀라움/2_4232G2A3_4242G2A5_T1_2D11T0473C000238_024179_585.0_588.25.wav	놀라움
./emotion/화남/2_4217G2A3_4218G2A2_T1_2D08T0350C000361_019048_400.4_404.31.wav	화남
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D08T0348C000393_019217_556.61_557.49.wav	화남
./emotion/화남/2_4509G2A5_4508G2A2_T1_2D09T0409C000255_030855_245.7_248.4.wav	화남
./emotion/기쁨/2_4084G2A3_4083G2A3_T1_2D02T0063C000272_019692_531.15_551.3.wav	기쁨
./emotion/기쁨/2_4149G2A2_4152G1A5_T1_2D06T0269C000544_018571_584.68_587.25.wav	기쁨
./emotion/화남/2_3980G2A3_3982G2A2_T1_2D01T0047C000284_018175_274.4_280.99.wav	화남
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_404.65_407.78.wav	사랑스러움
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_683.14_684.27.wav	기쁨
./emotion/화남/2_4657G1A2_4653G2A5_T1_2D05T0183C000177_020704_80.92_82.89.wav	화남
./emotion/두려움/2_3776G2A2_3777G2A5_T1_2D09T0398C000303_017123_467.04_470.45.wav	두려움
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000367_020720_1152.95_1155.05.wav	기쁨
./emotion/슬픔/2_4092G2A4_4128G2A4_T1_2D09T0407C000343_018637_749.41_750.73.wav	슬픔
./emotion/화남/2_4540G2A5_4541G2A5_T1_2D11T0479C000461_020291_966.6_970.83.wav	화남
./emotion/화남/2_4285G2A4_4286G2A4_T1_2D11T0473C000344_019251_310.42_312.61.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0391C000237_019684_416.35_420.55.wav	기쁨
./emotion/기쁨/2_4292G2A4_4291G2A4_T1_2D06T0232C000285_024061_39.2_44.3.wav	기쁨
./emotion/기쁨/2_4637G2A2_4626G2A5_T1_2D06T0242C000364_020625_146.17_148.55.wav	기쁨
./emotion/슬픔/2_4652G2A4_4654G2A4_T1_2D10T0445C000327_020749_1129.3_1132.3.wav	슬픔
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D06T0258C000468_021179_701.18_704.12.wav	기쁨
./emotion/놀라움/2_4687G2A3_4688G2A3_T1_2D10T0464C000275_021748_238.92_241.98.wav	놀라움
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D08T0348C000393_019217_496.39_498.16.wav	화남
./emotion/기쁨/2_4119G2A4_4118G2A4_T1_2D01T0027C000431_021946_842.15_844.4.wav	기쁨
./emotion/기쁨/2_4392G2A6_4388G2A5_T1_2D06T0258C000447_019471_754.32_754.93.wav	기쁨
./emotion/화남/2_4285G2A4_4286G2A4_T1_2D11T0473C000344_019251_26.73_27.6.wav	화남
./emotion/화남/2_4217G2A3_4218G2A2_T1_2D08T0350C000361_019048_806.81_808.65.wav	화남
./emotion/화남/2_3980G2A3_3982G2A2_T1_2D01T0047C000284_018175_611.29_612.8.wav	화남
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_128.8_130.38.wav	사랑스러움
./emotion/화남/2_4540G2A5_4541G2A5_T1_2D11T0479C000461_020291_349.94_351.27.wav	화남
./emotion/놀라움/2_4812G2A3_4811G1A3_T1_2D09T0405C000247_021472_378.03_384.23.wav	놀라움
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_665.47_666.02.wav	화남
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_111.08_111.86.wav	기쁨
./emotion/사랑스러움/2_3718G2A2_3721G2A2_T1_2D02T0063C000350_018032_1059.46_1061.4.wav	사랑스러움
./emotion/사랑스러움/2_4508G2A2_4509G2A5_T1_2D05T0176C000316_030692_1192.5_1195.65.wav	사랑스러움
./emotion/놀라움/2_4812G2A3_4811G1A3_T1_2D09T0405C000247_021472_682.04_685.3.wav	놀라움
./emotion/놀라움/2_3982G2A2_3980G2A3_T1_2D05T0202C000270_018620_2.12_3.9.wav	놀라움
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_655.3_657.05.wav	화남
./emotion/놀라움/2_4354G1A2_4355G1A2_T1_2D04T0166C000445_019386_244.51_245.31.wav	놀라움
./emotion/두려움/2_4401G1A2_4399G2A2_T1_2D11T0473C000495_019547_877.08_879.21.wav	두려움
./emotion/놀라움/2_4687G2A3_4688G2A3_T1_2D10T0464C000275_021748_519.49_523.73.wav	놀라움
./emotion/놀라움/2_4421G2A5_4420G2A5_T1_2D10T0447C000458_019654_385.98_388.48.wav	놀라움
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_680.18_682.92.wav	기쁨
./emotion/기쁨/2_4149G2A2_4152G1A5_T1_2D06T0269C000544_018571_251.6_252.87.wav	기쁨
./emotion/사랑스러움/2_4736G2A2_4735G2A2_T1_2D10T0449C000148_021184_278.15_288.75.wav	사랑스러움
./emotion/화남/2_4422G2A4_4423G2A4_T1_2D09T0404C000282_019775_304.95_311.8.wav	화남
./emotion/놀라움/2_4370G2A5_4403G2A5_T1_2D01T0051C000051_019678_130.2_133.05.wav	놀라움
./emotion/기쁨/2_4321G2A4_4316G2A4_T1_2D03T0104C000315_019512_580.9_581.74.wav	기쁨
./emotion/사랑스러움/2_3897G2A4_3898G2A4_T1_2D09T0401C000431_017671_820.23_828.36.wav	사랑스러움
./emotion/사랑스러움/2_3718G2A2_3721G2A2_T1_2D02T0063C000350_018032_481.08_482.23.wav	사랑스러움
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_741.4_743.45.wav	화남
./emotion/화남/2_4552G2A4_4550G2A4_T1_2D03T0117C000184_020329_518.65_526.9.wav	화남
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_811.41_812.95.wav	놀라움
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D10T0460C000324_020701_231.31_232.84.wav	화남
./emotion/기쁨/2_4668G2A5_4669G2A5_T1_2D06T0255C000543_020767_155.12_156.17.wav	기쁨
./emotion/슬픔/2_4092G2A4_4128G2A4_T1_2D10T0447C000419_018486_193.8_197.9.wav	슬픔
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_409.54_411.58.wav	기쁨
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_429.89_432.1.wav	기쁨
./emotion/놀라움/2_3809G2A4_3690G2A4_T1_2D06T0247C000129_016995_253.92_255.54.wav	놀라움
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0414C000338_017255_66.07_67.99.wav	기쁨
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_432.36_435.42.wav	기쁨
./emotion/기쁨/2_4699G2A2_4698G2A2_T1_2D03T0124C000280_020991_274.76_277.9.wav	기쁨
./emotion/슬픔/2_3918G2A3_3919G2A3_T1_2D08T0351C000544_017649_961.54_963.87.wav	슬픔
./emotion/슬픔/2_3877G2A3_3768G2A2_T1_2D11T0473C000347_018110_981.51_983.88.wav	슬픔
./emotion/화남/2_4295G2A2_4306G2A2_T1_2D10T0430C000045_026374_87.94_88.49.wav	화남
./emotion/놀라움/2_4053G2A5_4054G2A5_T1_2D03T0111C000418_018218_319.8_322.93.wav	놀라움
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_798.48_800.62.wav	슬픔
./emotion/기쁨/2_4622G2A5_4619G2A5_T1_2D06T0241C000234_020728_693.8_699.05.wav	기쁨
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000324_020701_116.98_119.29.wav	기쁨
./emotion/화남/2_4540G2A5_4541G2A5_T1_2D11T0479C000461_020291_113.75_116.72.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_308.51_310.59.wav	기쁨
./emotion/두려움/2_4422G2A4_4423G2A4_T1_2D09T0391C000237_019684_228.65_236.15.wav	두려움
./emotion/기쁨/2_4521G2A4_4588G2A4_T1_2D06T0265C000213_021359_352.14_354.82.wav	기쁨
./emotion/화남/2_4040G2A4_4043G2A4_T1_2D05T0210C000394_019123_1339.7_1342.7.wav	화남
./emotion/화남/2_4554G2A4_4553G2A4_T1_2D02T0102C000537_020320_40.8_43.87.wav	화남
./emotion/놀라움/2_4423G2A4_4422G2A4_T1_2D09T0403C000209_019668_554.55_557.8.wav	놀라움
./emotion/사랑스러움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_454.19_456.89.wav	사랑스러움
./emotion/슬픔/2_4652G2A4_4654G2A4_T1_2D10T0445C000327_020749_837.9_841.65.wav	슬픔
./emotion/두려움/2_4040G2A4_4043G2A4_T1_2D10T0461C000412_019135_691.3_699.55.wav	두려움
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000367_020720_704.6_707.1.wav	기쁨
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0394C000334_017225_507.69_512.52.wav	기쁨
./emotion/화남/2_3864G2A4_3811G1A3_T1_2D01T0047C000506_023311_231.15_251.3.wav	화남
./emotion/슬픔/2_4040G2A4_4043G2A4_T1_2D05T0210C000394_019123_982.15_984.35.wav	슬픔
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_651.3_653.45.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_989.61_990.41.wav	기쁨
./emotion/놀라움/2_4145G2A5_4146G2A5_T1_2D01T0041C000383_018552_759.98_760.79.wav	놀라움
./emotion/기쁨/2_4392G2A6_4388G2A5_T1_2D06T0258C000447_019471_1019.29_1021.45.wav	기쁨
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_332.3_333.6.wav	사랑스러움
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D01T0047C000368_021329_666.22_668.5.wav	화남
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D01T0002C000380_021196_48.98_50.76.wav	기쁨
./emotion/슬픔/2_4092G2A4_4128G2A4_T1_2D09T0407C000343_018637_592.16_595.28.wav	슬픔
./emotion/화남/2_4285G2A4_4286G2A4_T1_2D11T0473C000344_019251_598.05_599.92.wav	화남
./emotion/기쁨/2_3918G2A3_3919G2A3_T1_2D08T0351C000538_017639_1145.73_1146.58.wav	기쁨
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_313.14_316.25.wav	기쁨
./emotion/놀라움/2_4540G2A5_4541G2A5_T1_2D10T0429C000455_020224_78.82_82.61.wav	놀라움
./emotion/놀라움/2_4290G2A4_4289G2A4_T1_2D06T0224C000460_023801_1088.08_1090.94.wav	놀라움
./emotion/기쁨/2_4807G2A5_4808G1A6_T1_2D09T0401C000093_021600_411.9_430.0.wav	기쁨
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_347.26_348.63.wav	사랑스러움
./emotion/사랑스러움/2_4433G2A3_4442G2A3_T1_2D08T0351C000546_019769_728.96_729.5.wav	사랑스러움
./emotion/두려움/2_4401G1A2_4399G2A2_T1_2D11T0473C000495_019547_164.38_167.75.wav	두려움
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_343.93_345.35.wav	기쁨
./emotion/놀라움/2_3982G2A2_3980G2A3_T1_2D05T0202C000270_018620_81.94_83.85.wav	놀라움
./emotion/놀라움/2_4812G2A3_4811G1A3_T1_2D09T0405C000247_021472_269.14_271.21.wav	놀라움
./emotion/두려움/2_3776G2A2_3777G2A5_T1_2D09T0398C000303_017123_373.21_374.41.wav	두려움
./emotion/사랑스러움/2_4184G2A2_4186G2A2_T1_2D02T0065C000325_018848_757.1_762.15.wav	사랑스러움
./emotion/놀라움/2_4354G1A2_4355G1A2_T1_2D04T0166C000445_019386_579.12_579.47.wav	놀라움
./emotion/화남/2_4296G2A2_4419G2A2_T1_2D05T0183C000227_019727_943.93_946.3.wav	화남
./emotion/슬픔/2_4092G2A4_4128G2A4_T1_2D09T0407C000343_018637_653.16_654.93.wav	슬픔
./emotion/화남/2_4296G2A2_4419G2A2_T1_2D05T0183C000227_019727_112.4_122.17.wav	화남
./emotion/기쁨/2_4198G2A3_4195G2A6_T1_2D01T0032C000208_019874_378.15_386.4.wav	기쁨
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_757.1_760.8.wav	화남
./emotion/화남/2_4562G1A5_4563G2A4_T1_2D03T0116C000343_020356_212.14_215.63.wav	화남
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_243.14_243.94.wav	놀라움
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D11T0482C000384_019235_526.95_528.17.wav	화남
./emotion/놀라움/2_4194G2A5_4196G2A5_T1_2D09T0415C000492_018858_1007.35_1007.93.wav	놀라움
./emotion/슬픔/2_4562G1A5_4563G2A4_T1_2D09T0407C000221_020332_638.67_639.57.wav	슬픔
./emotion/기쁨/2_4576G2A3_4575G2A3_T1_2D05T0185C000352_020435_172.48_176.37.wav	기쁨
./emotion/기쁨/2_3911G2A5_3910G1A6_T1_2D06T0233C000359_017581_525.65_526.38.wav	기쁨
./emotion/놀라움/2_4588G2A4_4521G2A4_T1_2D03T0106C000291_021347_353.19_355.85.wav	놀라움
./emotion/두려움/2_4157G2A3_4156G2A3_T1_2D08T0374C000406_018731_1039.71_1042.06.wav	두려움
./emotion/화남/2_4082G2A4_4081G1A5_T1_2D08T0372C000157_018309_831.47_832.67.wav	화남
./emotion/놀라움/2_4581G2A5_4583G2A5_T1_2D03T0111C000498_020440_114.35_114.65.wav	놀라움
./emotion/놀라움/2_3833G2A5_3829G2A2_T1_2D05T0182C000258_017153_771.95_772.73.wav	놀라움
./emotion/놀라움/2_4581G2A5_4583G2A5_T1_2D03T0111C000498_020440_80.6_81.94.wav	놀라움
./emotion/놀라움/2_3809G2A4_3690G2A4_T1_2D06T0247C000448_017072_461.96_464.21.wav	놀라움
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D08T0348C000393_019217_317.19_321.87.wav	화남
./emotion/슬픔/2_4092G2A4_4128G2A4_T1_2D09T0407C000343_018637_100.42_101.55.wav	슬픔
./emotion/놀라움/2_4194G2A5_4196G2A5_T1_2D09T0415C000492_018858_58.94_62.66.wav	놀라움
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_895.32_896.03.wav	기쁨
./emotion/기쁨/2_4668G2A5_4669G2A5_T1_2D06T0255C000543_020767_852.57_854.61.wav	기쁨
./emotion/놀라움/2_4812G2A3_4811G1A3_T1_2D09T0405C000247_021472_51.73_54.98.wav	놀라움
./emotion/기쁨/2_3714G2A2_3712G1A5_T1_2D09T0380C000296_017986_607.67_608.68.wav	기쁨
./emotion/놀라움/2_4298G2A2_4305G2A2_T1_2D05T0210C000186_025122_896.74_898.22.wav	놀라움
./emotion/기쁨/2_4736G2A2_4735G2A2_T1_2D10T0449C000148_021184_224.2_230.05.wav	기쁨
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_778.96_780.22.wav	사랑스러움
./emotion/기쁨/2_4057G2A4_4058G2A4_T1_2D06T0224C000260_018283_354.62_356.5.wav	기쁨
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_845.46_847.84.wav	기쁨
./emotion/놀라움/2_4597G1A2_4602G1A2_T1_2D03T0121C000232_020559_583.02_584.83.wav	놀라움
./emotion/화남/2_4552G2A4_4550G2A4_T1_2D03T0117C000184_020329_623.35_625.3.wav	화남
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_133.5_134.46.wav	사랑스러움
./emotion/기쁨/2_4798G2A2_2323G2A2_T1_2D02T0052C000276_026790_185.3_189.86.wav	기쁨
./emotion/기쁨/2_3776G2A2_3777G2A5_T1_2D09T0401C000291_017088_491.99_493.74.wav	기쁨
./emotion/슬픔/2_3957G2A5_3956G2A5_T1_2D10T0422C000346_017830_116.35_124.35.wav	슬픔
./emotion/놀라움/2_4552G2A4_4550G2A4_T1_2D02T0063C000218_020340_108.9_114.5.wav	놀라움
./emotion/화남/2_4562G1A5_4563G2A4_T1_2D03T0116C000343_020356_76.89_79.23.wav	화남
./emotion/기쁨/2_4435G2A6_4412G2A6_T1_2D02T0102C000370_019795_697.2_700.8.wav	기쁨
./emotion/놀라움/2_4382G2A4_4384G2A4_T1_2D01T0002C000447_020229_1024.63_1028.39.wav	놀라움
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_338.35_340.2.wav	화남
./emotion/놀라움/2_4521G2A4_4588G2A4_T1_2D03T0106C000219_020581_404.5_412.1.wav	놀라움
./emotion/사랑스러움/2_3980G2A3_3982G2A2_T1_2D10T0449C000280_018572_375.38_377.19.wav	사랑스러움
./emotion/두려움/2_3776G2A2_3777G2A5_T1_2D09T0398C000303_017123_713.13_714.52.wav	두려움
./emotion/슬픔/2_4082G2A4_4081G1A5_T1_2D09T0401C000301_018357_99.42_102.07.wav	슬픔
./emotion/화남/2_4657G1A2_4653G2A5_T1_2D05T0183C000177_020704_113.62_116.92.wav	화남
./emotion/슬픔/2_3758G2A2_4141G2A4_T1_2D06T0267C000310_018550_617.69_619.76.wav	슬픔
./emotion/놀라움/2_4588G2A4_4521G2A4_T1_2D03T0106C000291_021347_572.15_575.12.wav	놀라움
./emotion/슬픔/2_3877G2A3_3768G2A2_T1_2D11T0473C000347_018110_600.4_602.81.wav	슬픔
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_945.02_946.34.wav	화남
./emotion/놀라움/2_4382G2A4_4384G2A4_T1_2D01T0002C000447_020229_392.37_394.61.wav	놀라움
./emotion/기쁨/2_4637G2A2_4626G2A5_T1_2D06T0242C000364_020625_461.18_463.61.wav	기쁨
./emotion/슬픔/2_4562G1A5_4563G2A4_T1_2D09T0407C000221_020332_386.69_388.16.wav	슬픔
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_598.29_598.72.wav	사랑스러움
./emotion/화남/2_4217G2A3_4218G2A2_T1_2D08T0350C000361_019048_880.56_883.42.wav	화남
./emotion/기쁨/2_4303G2A2_4304G2A5_T1_2D09T0375C000139_019257_450.34_452.58.wav	기쁨
./emotion/기쁨/2_4626G2A5_4637G2A2_T1_2D02T0065C000150_020779_377.32_379.36.wav	기쁨
./emotion/화남/2_4554G2A4_4553G2A4_T1_2D02T0102C000537_020320_24.46_27.76.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_849.82_851.07.wav	기쁨
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_156.3_157.67.wav	슬픔
./emotion/기쁨/2_4610G2A2_4611G2A2_T1_2D09T0405C000250_026048_551.84_555.4.wav	기쁨
./emotion/기쁨/2_4731G2A4_4738G2A4_T1_2D09T0400C000215_021926_195.93_198.74.wav	기쁨
./emotion/두려움/2_4040G2A4_4043G2A4_T1_2D10T0461C000412_019135_1163.2_1166.35.wav	두려움
./emotion/기쁨/2_4149G2A2_4152G1A5_T1_2D06T0269C000544_018571_51.81_53.08.wav	기쁨
./emotion/놀라움/2_4423G2A4_4422G2A4_T1_2D09T0403C000209_019668_753.1_754.65.wav	놀라움
./emotion/슬픔/2_4422G2A4_4423G2A4_T1_2D09T0391C000237_019684_897.65_900.1.wav	슬픔
./emotion/놀라움/2_4687G2A3_4688G2A3_T1_2D10T0464C000275_021748_513.18_515.37.wav	놀라움
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_515.51_517.35.wav	기쁨
./emotion/슬픔/2_4708G2A2_4707G2A2_T1_2D05T0177C000310_021063_508.38_510.62.wav	슬픔
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D01T0047C000368_021329_759.14_763.99.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_42.46_44.08.wav	기쁨
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D01T0047C000368_021329_701.5_701.81.wav	화남
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_586.32_587.37.wav	기쁨
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_395.15_401.35.wav	화남
./emotion/화남/2_4155G2A5_4154G2A5_T1_2D08T0357C000466_019112_1199.43_1200.68.wav	화남
./emotion/기쁨/2_3911G2A5_3910G1A6_T1_2D06T0233C000359_017581_436.57_437.87.wav	기쁨
./emotion/기쁨/2_3911G2A5_3910G1A6_T1_2D06T0233C000359_017581_412.86_413.78.wav	기쁨
./emotion/화남/2_4343G2A3_4344G2A3_T1_2D09T0400C000135_021708_217.7_220.6.wav	화남
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_432.33_433.66.wav	사랑스러움
./emotion/화남/2_4576G2A3_4575G2A3_T1_2D05T0205C000590_020404_136.78_137.51.wav	화남
./emotion/기쁨/2_4521G2A4_4588G2A4_T1_2D06T0265C000213_021359_436.72_439.15.wav	기쁨
./emotion/놀라움/2_4540G2A5_4541G2A5_T1_2D10T0429C000455_020224_771.59_774.42.wav	놀라움
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_589.62_592.26.wav	기쁨
./emotion/화남/2_4296G2A2_4419G2A2_T1_2D05T0183C000154_019646_946.57_948.55.wav	화남
./emotion/슬픔/2_4652G2A4_4654G2A4_T1_2D10T0445C000327_020749_447.25_451.05.wav	슬픔
./emotion/기쁨/2_4654G2A4_4652G2A4_T1_2D10T0460C000112_020683_70.95_73.4.wav	기쁨
./emotion/기쁨/2_4637G2A2_4626G2A5_T1_2D06T0242C000364_020625_249.02_250.07.wav	기쁨
./emotion/기쁨/2_4584G2A2_4582G2A2_T1_2D06T0266C000263_020503_757.65_758.37.wav	기쁨
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_1146.97_1149.47.wav	기쁨
./emotion/사랑스러움/2_4736G2A2_4735G2A2_T1_2D10T0449C000148_021184_253.5_255.55.wav	사랑스러움
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0405C000385_017162_244.69_245.98.wav	기쁨
./emotion/놀라움/2_4145G2A5_4146G2A5_T1_2D01T0041C000383_018552_18.21_19.73.wav	놀라움
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0404C000282_019775_943.35_946.5.wav	기쁨
